Datazone,uptake_measure,uptake_rate,demand_measure,demand_rate,display_year
S01013458,UC,0.16489361702127658,unemployed_households_with_children,0.07446808510638298,2025
S01013459,FSM,0.5294117647058824,cilif_age_10_18,0.3137254901960784,2023
S01013459,EMA,0.17647058823529413,cilif_age_16_18,0.35294117647058826,2023
S01013459,CG,0.30985915492957744,cilif_age_5_15,0.23943661971830985,2023
S01013459,FSM,0.058823529411764705,cilif_age_10_18,0.29411764705882354,2025
S01013459,EMA,0.5882352941176471,cilif_age_16_18,NA,2025
S01013459,CG,0,cilif_age_5_15,0.28169014084507044,2025
S01013459,UC,0.5147058823529411,unemployed_households_with_children,0.14705882352941177,2025
S01013460,FSM,0.08737864077669903,cilif_age_10_18,0.22330097087378642,2023
S01013460,EMA,0.125,cilif_age_16_18,0.25,2023
S01013460,CG,0.39344262295081966,cilif_age_5_15,0.1721311475409836,2023
S01013460,FSM,0.019417475728155338,cilif_age_10_18,0.2815533980582524,2025
S01013460,EMA,0.03125,cilif_age_16_18,0.375,2025
S01013460,CG,0.02459016393442623,cilif_age_5_15,0.2540983606557377,2025
S01013460,UC,0.36134453781512604,unemployed_households_with_children,0.08403361344537816,2025
S01013461,FSM,0.09917355371900827,cilif_age_10_18,0.17355371900826447,2023
S01013461,EMA,0.1,cilif_age_16_18,NA,2023
S01013461,CG,0.45962732919254656,cilif_age_5_15,0.2111801242236025,2023
S01013461,FSM,0.05785123966942149,cilif_age_10_18,0.19008264462809918,2025
S01013461,EMA,0.025,cilif_age_16_18,0.175,2025
S01013461,CG,0.031055900621118012,cilif_age_5_15,0.20496894409937888,2025
S01013461,UC,0.44755244755244755,unemployed_households_with_children,0.0979020979020979,2025
S01013462,FSM,0,cilif_age_10_18,0.09230769230769231,2023
S01013462,EMA,0.05,cilif_age_16_18,NA,2023
S01013462,CG,0.11940298507462686,cilif_age_5_15,0.13432835820895522,2023
S01013462,FSM,0,cilif_age_10_18,0.1076923076923077,2025
S01013462,EMA,0.1,cilif_age_16_18,NA,2025
S01013462,CG,0.04477611940298507,cilif_age_5_15,0.16417910447761194,2025
S01013462,UC,0.3194444444444444,unemployed_households_with_children,0.013888888888888888,2025
S01013463,FSM,0.005319148936170213,cilif_age_10_18,0.21808510638297873,2023
S01013463,EMA,0.1590909090909091,cilif_age_16_18,0.1590909090909091,2023
S01013463,CG,0.032520325203252036,cilif_age_5_15,0.18699186991869918,2023
S01013463,FSM,0.05319148936170213,cilif_age_10_18,0.18617021276595744,2025
S01013463,EMA,0.20454545454545456,cilif_age_16_18,0.29545454545454547,2025
S01013463,CG,0.3170731707317073,cilif_age_5_15,0.15447154471544716,2025
S01013463,UC,0.5833333333333334,unemployed_households_with_children,0.2,2025
S01013464,FSM,0,cilif_age_10_18,0.12195121951219512,2023
S01013464,EMA,0.45454545454545453,cilif_age_16_18,NA,2023
S01013464,CG,1.0169491525423728,cilif_age_5_15,0.2033898305084746,2023
S01013464,FSM,1.1219512195121952,cilif_age_10_18,NA,2025
S01013464,EMA,0.18181818181818182,cilif_age_16_18,NA,2025
S01013464,CG,0.3728813559322034,cilif_age_5_15,0.1694915254237288,2025
S01013464,UC,0.41509433962264153,unemployed_households_with_children,0.018867924528301886,2025
S01013465,FSM,0.7297297297297297,cilif_age_10_18,NA,2023
S01013465,EMA,0.75,cilif_age_16_18,NA,2023
S01013465,CG,0.8913043478260869,cilif_age_5_15,0.10869565217391304,2023
S01013465,FSM,0.7567567567567568,cilif_age_10_18,NA,2025
S01013465,EMA,0.125,cilif_age_16_18,NA,2025
S01013465,CG,0.8043478260869565,cilif_age_5_15,0.10869565217391304,2025
S01013465,UC,0.21568627450980393,unemployed_households_with_children,0.13725490196078433,2025
S01013466,FSM,0.11926605504587157,cilif_age_10_18,0.06422018348623854,2023
S01013466,EMA,0.06666666666666667,cilif_age_16_18,NA,2023
S01013466,CG,0.5,cilif_age_5_15,0.16666666666666666,2023
S01013466,FSM,0.1559633027522936,cilif_age_10_18,0.08256880733944955,2025
S01013466,EMA,0.05555555555555555,cilif_age_16_18,NA,2025
S01013466,CG,1,cilif_age_5_15,0.3,2025
S01013466,UC,NA,unemployed_households_with_children,0,2025
S01013467,FSM,0.007874015748031496,cilif_age_10_18,0.05511811023622047,2023
S01013467,EMA,0.02631578947368421,cilif_age_16_18,NA,2023
S01013467,CG,0.1276595744680851,cilif_age_5_15,0.04964539007092199,2023
S01013467,FSM,0.03937007874015748,cilif_age_10_18,0.05511811023622047,2025
S01013467,EMA,0.13157894736842105,cilif_age_16_18,0.13157894736842105,2025
S01013467,CG,0.425531914893617,cilif_age_5_15,0.03546099290780142,2025
S01013467,UC,0.10833333333333334,unemployed_households_with_children,0.058333333333333334,2025
S01013468,FSM,0.3333333333333333,cilif_age_10_18,0.19298245614035087,2023
S01013468,EMA,0,cilif_age_16_18,0.2777777777777778,2023
S01013468,CG,0.1038961038961039,cilif_age_5_15,0.22077922077922077,2023
S01013468,FSM,0.24561403508771928,cilif_age_10_18,0.10526315789473684,2025
S01013468,EMA,0.2777777777777778,cilif_age_16_18,0.3333333333333333,2025
S01013468,CG,0.38961038961038963,cilif_age_5_15,0.18181818181818182,2025
S01013468,UC,0.6346153846153846,unemployed_households_with_children,0.11538461538461539,2025
S01013469,FSM,0.6052631578947368,cilif_age_10_18,0.06578947368421052,2023
S01013469,EMA,0.037037037037037035,cilif_age_16_18,NA,2023
S01013469,CG,0.6835443037974683,cilif_age_5_15,0.10126582278481013,2023
S01013469,FSM,0.15789473684210525,cilif_age_10_18,0.06578947368421052,2025
S01013469,EMA,0.07407407407407407,cilif_age_16_18,NA,2025
S01013469,CG,0.189873417721519,cilif_age_5_15,0.0759493670886076,2025
S01013469,UC,0.17647058823529413,unemployed_households_with_children,0.058823529411764705,2025
S01013470,FSM,0.03389830508474576,cilif_age_10_18,0.3050847457627119,2023
S01013470,EMA,0.11764705882352941,cilif_age_16_18,NA,2023
S01013470,CG,0.7228915662650602,cilif_age_5_15,0.2289156626506024,2023
S01013470,FSM,0.7627118644067796,cilif_age_10_18,0.3050847457627119,2025
S01013470,EMA,0.11764705882352941,cilif_age_16_18,0.4117647058823529,2025
S01013470,CG,0.07228915662650602,cilif_age_5_15,0.21686746987951808,2025
S01013470,UC,0.5357142857142857,unemployed_households_with_children,0.2619047619047619,2025
S01013471,FSM,0.045454545454545456,cilif_age_10_18,0.18181818181818182,2023
S01013471,EMA,0.2727272727272727,cilif_age_16_18,0.18181818181818182,2023
S01013471,CG,0.14285714285714285,cilif_age_5_15,0.18253968253968253,2023
S01013471,FSM,0.05454545454545454,cilif_age_10_18,0.24545454545454545,2025
S01013471,EMA,0.030303030303030304,cilif_age_16_18,0.3333333333333333,2025
S01013471,CG,0.4444444444444444,cilif_age_5_15,0.23015873015873015,2025
S01013471,UC,0.5428571428571428,unemployed_households_with_children,0.2,2025
S01013472,FSM,0.041237113402061855,cilif_age_10_18,0.08247422680412371,2023
S01013472,EMA,0.3125,cilif_age_16_18,NA,2023
S01013472,CG,0.6666666666666666,cilif_age_5_15,0.07207207207207207,2023
S01013472,FSM,0.17525773195876287,cilif_age_10_18,0.07216494845360824,2025
S01013472,EMA,0.03125,cilif_age_16_18,NA,2025
S01013472,CG,0.32432432432432434,cilif_age_5_15,0.09009009009009009,2025
S01013472,UC,NA,unemployed_households_with_children,0.020202020202020204,2025
S01013473,FSM,0.1694915254237288,cilif_age_10_18,0.059322033898305086,2023
S01013473,EMA,0.15384615384615385,cilif_age_16_18,NA,2023
S01013473,CG,0.3387096774193548,cilif_age_5_15,0.06451612903225806,2023
S01013473,FSM,0.09322033898305085,cilif_age_10_18,0.0847457627118644,2025
S01013473,EMA,0.05128205128205128,cilif_age_16_18,NA,2025
S01013473,CG,0.024193548387096774,cilif_age_5_15,0.08870967741935484,2025
S01013473,UC,0.061946902654867256,unemployed_households_with_children,0,2025
S01013474,FSM,0.18055555555555555,cilif_age_10_18,0.06944444444444445,2023
S01013474,EMA,0.24,cilif_age_16_18,0.24,2023
S01013474,CG,0.4883720930232558,cilif_age_5_15,NA,2023
S01013474,FSM,0.16666666666666666,cilif_age_10_18,NA,2025
S01013474,EMA,0.16,cilif_age_16_18,NA,2025
S01013474,CG,1.0232558139534884,cilif_age_5_15,NA,2025
S01013474,UC,0.0759493670886076,unemployed_households_with_children,0.0379746835443038,2025
S01013475,FSM,0.8837209302325582,cilif_age_10_18,0.20930232558139536,2023
S01013475,EMA,0.42857142857142855,cilif_age_16_18,NA,2023
S01013475,CG,0.65,cilif_age_5_15,0.15,2023
S01013475,FSM,0.13953488372093023,cilif_age_10_18,0.18604651162790697,2025
S01013475,EMA,0.14285714285714285,cilif_age_16_18,0.5,2025
S01013475,CG,0.16666666666666666,cilif_age_5_15,0.13333333333333333,2025
S01013475,UC,0.21428571428571427,unemployed_households_with_children,0.017857142857142856,2025
S01013476,FSM,0.2558139534883721,cilif_age_10_18,0.23255813953488372,2023
S01013476,EMA,0,cilif_age_16_18,NA,2023
S01013476,CG,0.5,cilif_age_5_15,0.29545454545454547,2023
S01013476,FSM,0.16279069767441862,cilif_age_10_18,0.13953488372093023,2025
S01013476,EMA,0,cilif_age_16_18,NA,2025
S01013476,CG,1.1136363636363635,cilif_age_5_15,0.13636363636363635,2025
S01013476,UC,0.32653061224489793,unemployed_households_with_children,0.04081632653061224,2025
S01013477,FSM,0.7560975609756098,cilif_age_10_18,0.12195121951219512,2023
S01013477,EMA,0.15384615384615385,cilif_age_16_18,NA,2023
S01013477,CG,0.6981132075471698,cilif_age_5_15,0.09433962264150944,2023
S01013477,FSM,0.24390243902439024,cilif_age_10_18,0.17073170731707318,2025
S01013477,EMA,0.15384615384615385,cilif_age_16_18,0.6153846153846154,2025
S01013477,CG,0.11320754716981132,cilif_age_5_15,0.3018867924528302,2025
S01013477,UC,0.423728813559322,unemployed_households_with_children,0.15254237288135594,2025
S01013478,FSM,0.08333333333333333,cilif_age_10_18,0.21875,2023
S01013478,EMA,0.03125,cilif_age_16_18,0.34375,2023
S01013478,CG,0.3979591836734694,cilif_age_5_15,0.15306122448979592,2023
S01013478,FSM,0.03125,cilif_age_10_18,0.13541666666666666,2025
S01013478,EMA,0.25,cilif_age_16_18,NA,2025
S01013478,CG,0.11224489795918367,cilif_age_5_15,0.11224489795918367,2025
S01013478,UC,0.4077669902912621,unemployed_households_with_children,0.05825242718446602,2025
S01013479,FSM,0,cilif_age_10_18,0.19607843137254902,2023
S01013479,EMA,0.35294117647058826,cilif_age_16_18,NA,2023
S01013479,CG,0.7192982456140351,cilif_age_5_15,0.24561403508771928,2023
S01013479,FSM,0.7254901960784313,cilif_age_10_18,0.17647058823529413,2025
S01013479,EMA,0,cilif_age_16_18,0.35294117647058826,2025
S01013479,CG,0.017543859649122806,cilif_age_5_15,0.21052631578947367,2025
S01013479,UC,0.8888888888888888,unemployed_households_with_children,0.18518518518518517,2025
S01013480,FSM,0,cilif_age_10_18,0.25806451612903225,2023
S01013480,EMA,0.043478260869565216,cilif_age_16_18,0.21739130434782608,2023
S01013480,CG,0.3142857142857143,cilif_age_5_15,0.22857142857142856,2023
S01013480,FSM,0.04838709677419355,cilif_age_10_18,0.3064516129032258,2025
S01013480,EMA,0.043478260869565216,cilif_age_16_18,0.2608695652173913,2025
S01013480,CG,0.6428571428571429,cilif_age_5_15,0.2857142857142857,2025
S01013480,UC,0.4189189189189189,unemployed_households_with_children,0.12162162162162163,2025
S01013481,FSM,0,cilif_age_10_18,0.17204301075268819,2023
S01013481,EMA,0.038461538461538464,cilif_age_16_18,0.19230769230769232,2023
S01013481,CG,0.16176470588235295,cilif_age_5_15,0.08823529411764706,2023
S01013481,FSM,0.021505376344086023,cilif_age_10_18,0.0967741935483871,2025
S01013481,EMA,0.11538461538461539,cilif_age_16_18,0.2692307692307692,2025
S01013481,CG,0.11764705882352941,cilif_age_5_15,0.058823529411764705,2025
S01013481,UC,0.1258741258741259,unemployed_households_with_children,0.06993006993006994,2025
S01013243,advice,0.16666666666666666,FV_index,1.740404157599446,2025
S01013244,advice,0.18181818181818182,FV_index,0.503813548511966,2025
S01013245,advice,0.22857142857142856,FV_index,0.4992238736560576,2025
S01013246,advice,0.4125,FV_index,-0.4192251124948619,2025
S01013247,advice,0.0375,FV_index,0.9090758232966738,2025
S01013248,advice,0.22784810126582278,FV_index,-0.1162413411734531,2025
S01013249,advice,0.32,FV_index,-0.2399466775797867,2025
S01013250,advice,0.018518518518518517,FV_index,0.08929824790439118,2025
S01013251,advice,0.007874015748031496,FV_index,0.009529887090180012,2025
S01013252,advice,0.06,FV_index,-0.5102755749613379,2025
S01013253,advice,0.25609756097560976,FV_index,0.4526341094271141,2025
S01013254,advice,0.4805194805194805,FV_index,0.3634332898651902,2025
S01013255,advice,0.03333333333333333,FV_index,0.03981337927809926,2025
S01013256,advice,0.14606741573033707,FV_index,-0.3067247597519065,2025
S01013257,advice,0.08333333333333333,FV_index,0.007221792720789451,2025
S01013258,advice,0.0821917808219178,FV_index,-0.2463366316482826,2025
S01013259,advice,0.24742268041237114,FV_index,-0.3852387769689388,2025
S01013260,advice,0.28695652173913044,FV_index,-0.1622584600214577,2025
S01013261,advice,0.19626168224299065,FV_index,-0.149427742733692,2025
S01013262,advice,0.1346153846153846,FV_index,1.031546452344258,2025
S01013263,advice,0.19607843137254902,FV_index,-0.1022021380969929,2025
S01013264,advice,0.36764705882352944,FV_index,-0.5022009865008927,2025
S01013265,advice,0.039473684210526314,FV_index,-0.06613256085713684,2025
S01013266,advice,0.4166666666666667,FV_index,0.4929162058140856,2025
S01013267,advice,0.7758620689655172,FV_index,1.782383646015375,2025
S01013268,advice,0.5135135135135135,FV_index,-0.3813152487783225,2025
S01013269,advice,0.19852941176470587,FV_index,-0.6128133881996893,2025
S01013270,advice,0.08080808080808081,FV_index,-0.4895236728423883,2025
S01013271,advice,0.1509433962264151,FV_index,-0.2840994662439277,2025
S01013272,advice,0.13392857142857142,FV_index,-0.6155080381640685,2025
S01013273,advice,0.23357664233576642,FV_index,-0.05929276655427853,2025
S01013274,advice,0.4925373134328358,FV_index,1.082989735692389,2025
S01013275,advice,0.18055555555555555,FV_index,-0.1919669006140761,2025
S01013276,advice,0.10714285714285714,FV_index,-0.6111414145899733,2025
S01013277,advice,0.0847457627118644,FV_index,-0.2400732481109242,2025
S01013278,advice,0.06086956521739131,FV_index,-0.5665398045521318,2025
S01013279,advice,0.618421052631579,FV_index,-0.3572461906706937,2025
S01013280,advice,0.140625,FV_index,1.304934374832802,2025
S01013281,advice,0.21649484536082475,FV_index,-0.2892486805822456,2025
S01013282,advice,0.14414414414414414,FV_index,-0.5270507139142719,2025
S01013283,advice,0.018867924528301886,FV_index,0.4510344741526355,2025
S01013284,advice,0.05555555555555555,FV_index,-0.5843945961644373,2025
S01013285,advice,0.12903225806451613,FV_index,-0.5634843654316523,2025
S01013286,advice,0.5535714285714286,FV_index,0.2441921183478732,2025
S01013287,advice,0.8852459016393442,FV_index,-0.3056867030440675,2025
S01013288,advice,0.2835820895522388,FV_index,0.05486434369336264,2025
S01013289,advice,0.15934065934065933,FV_index,-0.6054836691032845,2025
S01013290,advice,0.1565217391304348,FV_index,1.207514459398753,2025
S01013291,advice,0.17391304347826086,FV_index,-0.335160821253955,2025
S01013292,advice,0.12442396313364056,FV_index,-0.2796227202679387,2025
S01013293,advice,0.14035087719298245,FV_index,-0.01223035804166701,2025
S01013294,advice,0.038461538461538464,FV_index,1.729963933771262,2025
S01013295,advice,0.37037037037037035,FV_index,0.1391023312823021,2025
S01013296,advice,0.11666666666666667,FV_index,-0.3546143079823594,2025
S01013297,advice,0.04411764705882353,FV_index,0.3862369229755185,2025
S01013298,advice,0.004246284501061571,FV_index,-0.593924330937241,2025
S01013299,advice,0.1794871794871795,FV_index,0.5057464847987536,2025
S01013300,advice,0.325,FV_index,0.1536016323495863,2025
S01013301,advice,0.6333333333333333,FV_index,-0.3267847028774236,2025
S01013302,advice,0.04597701149425287,FV_index,0.5852447367013445,2025
S01013303,advice,0.24675324675324675,FV_index,-0.3746974570610023,2025
S01013304,advice,0.017699115044247787,FV_index,-0.5837373504413155,2025
S01013305,advice,0.22988505747126436,FV_index,-0.5034579313703491,2025
S01013306,advice,0.24390243902439024,FV_index,0.2617332019647269,2025
S01013307,advice,0.2542372881355932,FV_index,-0.1731338233499277,2025
S01013308,advice,0.22962962962962963,FV_index,-0.2537764362247384,2025
S01013309,advice,0.03125,FV_index,0.3985505215906522,2025
S01013310,advice,0.2602739726027397,FV_index,0.3202621886439206,2025
S01013311,advice,0.31451612903225806,FV_index,2.927908952066831,2025
S01013312,advice,0.2868217054263566,FV_index,-0.4098609503598959,2025
S01013313,advice,0.09195402298850575,FV_index,0.4580495717652467,2025
S01013314,advice,0.6521739130434783,FV_index,-0.1718239954711165,2025
S01013315,advice,0.02962962962962963,FV_index,0.07068112334898681,2025
S01013316,advice,0.031746031746031744,FV_index,-0.3418409583065136,2025
S01013317,advice,0.078125,FV_index,0.8247925963908693,2025
S01013318,advice,0.016129032258064516,FV_index,-0.2859892749923672,2025
S01013319,advice,0.2112676056338028,FV_index,-0.2769420755033793,2025
S01013320,advice,0.19852941176470587,FV_index,-0.4984550083303916,2025
S01013321,advice,0.21052631578947367,FV_index,-0.02912586019701507,2025
S01013322,advice,0.06172839506172839,FV_index,0.3519635889265874,2025
S01013323,advice,0.7171717171717171,FV_index,-0.09904196835813946,2025
S01013324,advice,0.12987012987012986,FV_index,0.7084126652530538,2025
S01013325,advice,0.18604651162790697,FV_index,-0.2371435476530908,2025
S01013326,advice,0.11267605633802817,FV_index,0.06263787583311257,2025
S01013327,advice,0.21649484536082475,FV_index,0.2643194234889769,2025
S01013328,advice,0.32,FV_index,0.2513953707628814,2025
S01013329,advice,0.8493150684931506,FV_index,-0.2359374503598796,2025
S01013330,advice,0.059322033898305086,FV_index,-0.5677893876382665,2025
S01013331,advice,0.352112676056338,FV_index,-0.244908310806591,2025
S01013332,advice,0.021505376344086023,FV_index,-0.1903704735722198,2025
S01013333,advice,0.14,FV_index,-0.2315299434420051,2025
S01013334,advice,0.10869565217391304,FV_index,-0.1483427329362426,2025
S01013335,advice,0.5503875968992248,FV_index,-0.3828812856905798,2025
S01013336,advice,0.0660377358490566,FV_index,-0.5534499981943835,2025
S01013337,advice,0.09302325581395349,FV_index,0.6658802881923288,2025
S01013338,advice,0.189873417721519,FV_index,-0.3844157686966919,2025
S01013339,advice,0.45652173913043476,FV_index,0.2710625779382629,2025
S01013340,advice,0.4067796610169492,FV_index,0.4506469779942758,2025
S01013341,advice,0.1134020618556701,FV_index,-0.446027707720927,2025
S01013342,advice,0.04054054054054054,FV_index,-0.1935484367230502,2025
S01013343,advice,0.0945945945945946,FV_index,-0.618266087362252,2025
S01013344,advice,0.044642857142857144,FV_index,-0.2758852060623919,2025
S01013345,advice,0.2087912087912088,FV_index,-0.07434644266754688,2025
S01013346,advice,0.42857142857142855,FV_index,-0.5498284232401216,2025
S01013347,advice,0.0684931506849315,FV_index,-0.01089718483183705,2025
S01013348,advice,0.2818181818181818,FV_index,-0.436407410000588,2025
S01013349,advice,0.07216494845360824,FV_index,-0.4943989036284291,2025
S01013350,advice,0.04,FV_index,0.1273501892909129,2025
S01013351,advice,0.27631578947368424,FV_index,-0.09741295969317557,2025
S01013352,advice,0.21428571428571427,FV_index,1.052584447864197,2025
S01013353,advice,0.7444444444444445,FV_index,0.3008932518581411,2025
S01013354,advice,0.0967741935483871,FV_index,0.79096004796899,2025
S01013355,advice,0.4057971014492754,FV_index,-0.396982673760872,2025
S01013356,advice,0.054945054945054944,FV_index,-0.6227508144198023,2025
S01013357,advice,0.23076923076923078,FV_index,-0.306629521467213,2025
S01013358,advice,0.14864864864864866,FV_index,0.0295887183462446,2025
S01013359,advice,0.33783783783783783,FV_index,-0.4538986507900128,2025
S01013360,advice,0.02564102564102564,FV_index,0.5074940206141795,2025
S01013361,advice,0.76,FV_index,-0.1128955525647662,2025
S01013362,advice,0.375,FV_index,-0.3097380229658995,2025
S01013363,advice,0.05128205128205128,FV_index,-0.4127897349447842,2025
S01013364,advice,0.10476190476190476,FV_index,-0.1838053906866115,2025
S01013365,advice,0.40298507462686567,FV_index,0.1423134811008209,2025
S01013366,advice,0.11827956989247312,FV_index,1.772874820898907,2025
S01013367,advice,0.46511627906976744,FV_index,0.9626905079774357,2025
S01013368,advice,0.2777777777777778,FV_index,-0.02277882393638745,2025
S01013369,advice,0.3523809523809524,FV_index,-0.1454036072094038,2025
S01013370,advice,0.023255813953488372,FV_index,0.2116893966275317,2025
S01013371,advice,0.03389830508474576,FV_index,-0.4665168213598803,2025
S01013372,advice,0.08064516129032258,FV_index,0.2451079769689967,2025
S01013373,advice,0.2653061224489796,FV_index,-0.3799934648444363,2025
S01013374,advice,0.10833333333333334,FV_index,-0.4196957736260082,2025
S01013375,advice,0.17777777777777778,FV_index,-0.2531542009519961,2025
S01013376,advice,0.3013698630136986,FV_index,0.1927737680794707,2025
S01013377,advice,0.20224719101123595,FV_index,-0.3756795615483332,2025
S01013378,advice,0.24742268041237114,FV_index,-0.3652267864298091,2025
S01013379,advice,0.06557377049180328,FV_index,0.1768750860753621,2025
S01013380,advice,0.036101083032490974,FV_index,-0.1628340746959006,2025
S01013381,advice,0.0625,FV_index,-0.4350982446123854,2025
S01013382,advice,0.11594202898550725,FV_index,-0.4923652519842949,2025
S01013383,advice,0.3373493975903614,FV_index,-0.3451970044402264,2025
S01013384,advice,0.0380952380952381,FV_index,-0.3253533666654566,2025
S01013385,advice,0.6590909090909091,FV_index,0.738279725499728,2025
S01013386,advice,0.15714285714285714,FV_index,-0.1360391279588322,2025
S01013387,advice,0.18072289156626506,FV_index,0.7576005648154777,2025
S01013388,advice,0.3037974683544304,FV_index,-0.1418126752516374,2025
S01013389,advice,0.11764705882352941,FV_index,-0.3870516773184228,2025
S01013390,advice,0.09090909090909091,FV_index,-0.1292857012912839,2025
S01013391,advice,0.9777777777777777,FV_index,0.6769596517982328,2025
S01013392,advice,0.02127659574468085,FV_index,-0.2189430732623209,2025
S01013393,advice,0.24,FV_index,-0.4704124142646292,2025
S01013394,advice,0.38666666666666666,FV_index,-0.3561411601182464,2025
S01013395,advice,0.3229166666666667,FV_index,-0.3544240167798798,2025
S01013396,advice,0.11904761904761904,FV_index,-0.4027533202831969,2025
S01013397,advice,0.018867924528301886,FV_index,0.2141510842271074,2025
S01013398,advice,0.0963855421686747,FV_index,0.1773237609299752,2025
S01013399,advice,0.10975609756097561,FV_index,0.121955416430186,2025
S01013400,advice,0.1,FV_index,-0.3266000084110171,2025
S01013401,advice,0.01567398119122257,FV_index,-0.5193042869763607,2025
S01013402,advice,0.1523809523809524,FV_index,-0.1957420930585754,2025
S01013403,advice,0.09868421052631579,FV_index,-0.1315009940363367,2025
S01013404,advice,0.2948717948717949,FV_index,-0.2949144593988208,2025
S01013405,advice,0.018867924528301886,FV_index,-0.3832314569647216,2025
S01013406,advice,0.2,FV_index,-0.4379110928376685,2025
S01013407,advice,0.014492753623188406,FV_index,-0.3475909271097464,2025
S01013408,advice,0.047619047619047616,FV_index,-0.09238555554327522,2025
S01013409,advice,0.16981132075471697,FV_index,-0.1238912928164692,2025
S01013410,advice,0.011235955056179775,FV_index,0.07389949934929393,2025
S01013411,advice,0.12,FV_index,1.538311542712976,2025
S01013412,advice,0.09210526315789473,FV_index,-0.2088173208999879,2025
S01013413,advice,0.4639175257731959,FV_index,2.157502459546315,2025
S01013414,advice,0.08,FV_index,-0.3419428634910197,2025
S01013415,advice,0.1506849315068493,FV_index,1.754541542639666,2025
S01013416,advice,0.2,FV_index,-0.1133238546596329,2025
S01013417,advice,0.05714285714285714,FV_index,-0.4630208096303375,2025
S01013418,advice,0.21794871794871795,FV_index,-0.5585576624195717,2025
S01013419,advice,0.5,FV_index,0.2948818859319911,2025
S01013420,advice,0.08928571428571429,FV_index,-0.3228930873296839,2025
S01013421,advice,0.11818181818181818,FV_index,-0.617648265184582,2025
S01013422,advice,0.1927710843373494,FV_index,-0.1512055578863724,2025
S01013423,advice,0.18823529411764706,FV_index,0.07041992974728072,2025
S01013424,advice,0.6857142857142857,FV_index,-0.1135213314884558,2025
S01013425,advice,0.8235294117647058,FV_index,-0.5823478679553846,2025
S01013426,advice,0.29333333333333333,FV_index,-0.1013787453049704,2025
S01013427,advice,0.08695652173913043,FV_index,-0.2488237752427613,2025
S01013428,advice,0.13861386138613863,FV_index,-0.3347471698025101,2025
S01013429,advice,0.7319587628865979,FV_index,0.1704554331124949,2025
S01013430,advice,0.05128205128205128,FV_index,0.6500413269239913,2025
S01013431,advice,0.05333333333333334,FV_index,-0.3752027614906612,2025
S01013432,advice,0.06896551724137931,FV_index,0.43123316695561,2025
S01013433,advice,0.010309278350515464,FV_index,-0.5476401576741842,2025
S01013434,advice,0.125,FV_index,-0.5754853086662078,2025
S01013435,advice,0.5161290322580645,FV_index,0.04962306281831559,2025
S01013436,advice,0.4778761061946903,FV_index,-0.634429791132173,2025
S01013437,advice,0.08450704225352113,FV_index,-0.6315371174299036,2025
S01013438,advice,0.11235955056179775,FV_index,0.1384911742301412,2025
S01013439,advice,0.3402061855670103,FV_index,-0.4424823738712095,2025
S01013440,advice,0.14150943396226415,FV_index,-0.09046715053924145,2025
S01013441,advice,0.1,FV_index,-0.2799991650436947,2025
S01013442,advice,0.02857142857142857,FV_index,1.993332181884975,2025
S01013443,advice,0.4383561643835616,FV_index,-0.1360391279588322,2025
S01013444,advice,0.21739130434782608,FV_index,0.03570139428385762,2025
S01013445,advice,0.208955223880597,FV_index,-0.1765756122803149,2025
S01013446,advice,0.34210526315789475,FV_index,0.1555400869926033,2025
S01013447,advice,0.2857142857142857,FV_index,0.2265191202622565,2025
S01013448,advice,0.6964285714285714,FV_index,0.007835704279171485,2025
S01013449,advice,0.1323529411764706,FV_index,0.5450469439263654,2025
S01013450,advice,0.08333333333333333,FV_index,-0.2539965432563034,2025
S01013451,advice,0.25961538461538464,FV_index,-0.4498817751328083,2025
S01013452,advice,0.3076923076923077,FV_index,-0.2927576000787742,2025
S01013453,advice,0.08045977011494253,FV_index,-0.184902475613083,2025
S01013454,advice,0.3373493975903614,FV_index,-0.2000261782539001,2025
S01013455,advice,0.04716981132075472,FV_index,-0.5857643703405218,2025
S01013456,advice,0.024390243902439025,FV_index,-0.3731292140467163,2025
S01013457,advice,0.030612244897959183,FV_index,-0.2462353809460319,2025
S01013458,advice,0.06914893617021277,FV_index,0.006985265257431428,2025
S01013459,advice,0.014705882352941176,FV_index,0.01638662545091402,2025
S01013460,advice,0.15126050420168066,FV_index,0.1959898109626801,2025
S01013461,advice,0.2097902097902098,FV_index,-0.1514910021965558,2025
S01013462,advice,0.05555555555555555,FV_index,-0.5240728060652353,2025
S01013463,advice,0.016666666666666666,FV_index,-0.3339059303838782,2025
S01013464,advice,0.20754716981132076,FV_index,-0.4203152180720431,2025
S01013465,advice,0.6274509803921569,FV_index,0.1529707439414952,2025
S01013466,advice,1.0869565217391304,FV_index,2.397465275548314,2025
S01013467,advice,0.5,FV_index,0.3657164572175297,2025
S01013468,advice,0.1346153846153846,FV_index,-0.2982570901958493,2025
S01013469,advice,0.029411764705882353,FV_index,-0.2118836860164998,2025
S01013470,advice,0.6428571428571429,FV_index,0.30062168686854,2025
S01013471,advice,0.06666666666666667,FV_index,0.3445438327462036,2025
S01013472,advice,0.08080808080808081,FV_index,0.2031864186790552,2025
S01013473,advice,0.22123893805309736,FV_index,0.3885365318811805,2025
S01013474,advice,0.06329113924050633,FV_index,-0.1823563386868637,2025
S01013475,advice,0.125,FV_index,-0.4379073343450915,2025
S01013476,advice,0.08163265306122448,FV_index,-0.2366653017136679,2025
